Episode,Cross-Entropy Method,Cross-Entropy Method_ErrorBar
12957,1647.8,84.0037
12958,1512.1,84.8746
12959,1630.68,77.5478
12960,1714.41,65.5276
12961,1365,193.446
12962,1727.43,26.3397
12963,1709.26,28.2495
12964,1719.37,29.1591
12965,1568.41,121.051
12966,1615,117.927
12967,1690.49,62.4941
12968,1758.36,36.2207
12969,1724.21,33.894
12970,1745.56,67.1553
12971,1613.07,117.546
12972,1723.79,37.8675
12973,1720.73,31.3227
12974,1757.42,32.3496
12975,1594.64,119.428
12976,1709.5,57.2245
12977,1606.62,117.512
12978,1711.99,51.5845
12979,1589.47,117.054
12980,1669.72,57.1928
12981,1752.44,32.8995
12982,1751.51,35.0119
12983,1695.17,39.099
12984,1761.14,25.0295
12985,1592.43,117.916
12986,1746.11,28.1565
12987,1767.94,25.9904
12988,1616.63,125.43
12989,1748.72,22.6133
12990,1707.18,35.6647
12991,1667.96,61.0481
12992,1606.88,120.339
12993,1715.63,28.5572
12994,1726.56,35.4095
12995,1717.7,61.6116
12996,1667.03,51.0855
12997,1746.44,36.5923
12998,1612.11,118.948
12999,1715.92,40.6023
13000,1593.83,118.365
13001,1729.84,45.543
13002,1712.54,31.4524
13003,1714.78,23.7827
13004,1457.85,162.131
13005,1670.14,32.4108
13006,1598.78,118.833
13007,1675.78,60.2434
13008,1686.08,55.8935
13009,1510.02,163.047
13010,1716.03,29.7047
13011,1681.1,39.1832
13012,1682.24,33.6922
13013,1724.6,19.9245
13014,1749.84,28.3065
13015,1770.15,35.6572
13016,1712.3,40.1465
13017,1490.31,162.027
13018,1627.27,118.695
13019,1742.03,29.8287
13020,1757.81,33.3892
13021,1753.62,25.4775
13022,1716.49,28.051
13023,1743.22,28.6388
13024,1762.39,33.4252
13025,1690.32,41.0558
13026,1748.87,29.8343
13027,1778.33,23.3775
13028,1660.21,119.712
13029,1604.96,118.068
13030,1679.11,48.4837
13031,1743.14,29.7713
13032,1745.27,30.1167
13033,1522.89,125.266
13034,1588.28,125.681
13035,1694.5,51.7368
13036,1692.64,50.0697
13037,1621.62,66.31
13038,1532.05,124.991
13039,1673.21,49.3815
13040,1738.25,57.831
13041,1587.03,124.673
13042,1706.21,54.6035
13043,1691.65,52.4834
13044,1690.91,52.8631
13045,1709.44,45.1211
13046,1698.33,49.7014
13047,1701.44,40.5142
13048,1679.12,51.5081
13049,1599.17,56.7068
13050,1697.48,45.9151
13051,1696.83,63.9751
13052,1685.41,62.6812
13053,1570.32,118.293
13054,1757.85,25.4024
13055,1728.59,37.5113
13056,1718.5,28.1703
13057,1588.33,119.236
13058,1606.66,120.225
13059,1712.91,34.3834
13060,1601.23,127.969
13061,1695,43.6392
13062,1703.57,35.1865
13063,1576.36,77.9386
13064,1647.45,75.2079
13065,1627.27,71.1967
13066,1634.14,71.294
13067,1498.54,130.542
13068,1597.81,72.558
13069,1765.77,26.9738
13070,1662.8,120.782
13071,1691.04,25.9888
13072,1737.21,32.8897
13073,1545.82,165.31
13074,1754.75,23.485
13075,1598.98,123.357
13076,1571.88,117.708
13077,1756.7,32.9486
13078,1743.14,35.8153
13079,1677.61,39.6065
13080,1767.54,30.7402
13081,1621.92,118.286
13082,1790.11,26.5908
13083,1703.31,25.0291
13084,1684.16,34.1285
13085,1737.02,24.828
13086,1709.54,30.7452
13087,1726.24,34.6862
13088,1667.13,28.968
13089,1766.25,38.8393
13090,1724.65,26.8756
13091,1686.39,22.6315
13092,1724.5,29.9053
13093,1681.65,49.5955
13094,1690.28,56.6193
13095,1543.05,120.994
13096,1646.38,70.1867
13097,1712.28,44.3885
13098,1761.91,52.4633
13099,1657.29,55.7942
13100,1434.88,166.502
13101,1668.9,60.7233
13102,1680.68,58.2551
13103,1655.19,54.9081
13104,1720.51,58.0552
13105,1741.94,35.013
13106,1746.85,52.4809
13107,1725.28,47.4333
13108,1715.38,49.6314
13109,1597.15,127.257
13110,1667.63,55.033
13111,1541.87,123.989
13112,1613.05,120.387
13113,1667.67,76.8898
13114,1706.43,41.6051
13115,1739.21,42.6648
13116,1664.17,36.971
13117,1683.49,69.6174
13118,1652.23,66.5798
13119,1673.57,82.1182
13120,1519.92,130.122
13121,1644.79,62.0541
13122,1600.01,108.532
13123,1605.33,118.08
13124,1709.58,31.4169
13125,1725.25,27.0701
13126,1732.95,31.8851
13127,1642.97,119.153
13128,1714.79,24.6372
13129,1624.8,119.081
13130,1677.29,41.0576
13131,1625.61,32.7088
13132,1703.25,29.8657
13133,1725.79,40.394
13134,1760.8,37.7178
13135,1608.26,123.038
13136,1777.2,27.6419
13137,1545.51,133.092
13138,1639.75,119.787
13139,1744.83,35.5964
13140,1704.66,29.7384
13141,1617.75,54.9604
13142,1578.6,65.8105
13143,1522.32,127.849
13144,1634.55,73.4003
13145,1625.32,55.3908
13146,1619.26,81.8274
13147,1590.23,122.433
13148,1683.7,53.3423
13149,1755.63,47.624
13150,1577.45,123.198
13151,1718.17,46.9396
13152,1594.07,125.425
13153,1655.87,64.6351
13154,1526.7,123.477
13155,1592.16,73.4443
13156,1616.2,61.1802
13157,1684.41,65.6539
13158,1624.07,61.4847
13159,1606.94,122.191
13160,1718.21,37.7492
13161,1757.6,27.7948
13162,1651.49,27.8382
13163,1736.51,31.9087
13164,1680.89,34.5755
13165,1737.75,32.0781
13166,1794.34,30.7673
13167,1758.74,33.9117
13168,1714.7,32.893
13169,1671.54,38.6846
13170,1730.08,37.7143
13171,1664.55,38.8824
13172,1749.79,31.8698
13173,1751.46,27.8675
13174,1661.83,119.2
13175,1724.49,41.3823
13176,1618.93,119.927
13177,1588.96,122.028
13178,1758.26,40.4016
13179,1736.01,46.9509
13180,1558.63,119.468
13181,1692.98,48.1839
13182,1748.1,41.0404
13183,1654.96,118.909
13184,1773.29,32.2613
13185,1678.13,64.9087
13186,1753.09,25.0155
13187,1637.94,120.85
13188,1746.94,23.9462
13189,1533.99,126.405
13190,1653.46,61.5927
13191,1731.31,36.4276
13192,1712.84,31.9876
13193,1704.93,45.7293
13194,1678.56,34.8482
13195,1504.7,132.398
13196,1369.1,181.354
13197,1536.58,90.8215
13198,1635.08,63.8093
13199,1495.96,156.75
13200,1502.05,134.929
13201,1750.38,25.0022
13202,1743.14,26.8911
13203,1666.34,119.797
13204,1770.99,30.3499
13205,1685.54,53.5157
13206,1750.72,30.3974
13207,1720.42,49.1666
13208,1662.95,48.7307
13209,1639.43,49.0726
13210,1739.2,46.3858
13211,1636.19,61.1774
13212,1674.46,42.4871
13213,1580.04,118.23
13214,1689.35,41.9958
13215,1771.19,35.8424
13216,1754.61,38.5756
13217,1699.43,37.0199
13218,1724.78,35.3528
13219,1731.29,39.8822
13220,1730.91,33.5444
13221,1628.69,59.4491
13222,1702.88,39.5663
13223,1748.19,34.7259
13224,1717.78,38.7106
13225,1662.79,44.488
13226,1734.16,44.8934
13227,1703.67,45.9174
13228,1674.1,41.5444
13229,1710.39,44.8659
13230,1662.53,56.7769
13231,1744.43,40.8938
13232,1702.72,31.3299
13233,1689.69,34.5648
13234,1714.2,40.2208
13235,1717.18,23.9426
13236,1705.3,26.3691
13237,1590.76,120.192
13238,1717.45,27.2947
13239,1713.55,25.8863
13240,1523.98,162.704
13241,1761.76,35.6457
13242,1644.64,73.6558
13243,1604.94,140.573
13244,1702.12,33.0651
13245,1698.63,33.3904
13246,1702.72,30.7257
13247,1594.18,117.794
13248,1729.77,40.329
13249,1648.57,66.4644
13250,1371.6,210.943
13251,1437.92,187.001
13252,1681.88,34.8648
13253,1620.58,118.261
13254,1691.72,79.0579
13255,1638.23,119.765
13256,1802.78,24.4816
13257,1719.78,24.8368
13258,1619.56,119.277
13259,1777.6,30.1807
13260,1713.79,35.0013
13261,1738.66,37.2594
13262,1620.21,51.0438
13263,1676.42,37.3239
13264,1558.2,121.002
13265,1748.03,37.8699
13266,1590.58,122.543
13267,1782.14,28.0471
13268,1637.69,118.486
13269,1731.59,43.5421
13270,1503.21,161.834
13271,1721.9,26.5074
13272,1731.5,27.0491
13273,1794.97,27.9049
13274,1687.68,59.9873
13275,1739.25,31.9726
13276,1594.62,127.557
13277,1739.44,40.0528
13278,1669.59,45.4728
13279,1619.51,118.519
13280,1542.72,123.024
13281,1739.91,33.2034
13282,1710.6,48.3133
13283,1799.31,26.1261
13284,1677.06,31.8301
13285,1603.92,122.016
13286,1559.19,125.25
13287,1712.5,45.2161
13288,1548.28,123.68
13289,1655.74,64.3717
13290,1683.44,63.5605
13291,1683.44,53.373
13292,1784.11,56.716
13293,1719.4,32.9753
13294,1716.16,51.0622
13295,1720.34,29.8364
13296,1621.34,66.9065
13297,1598.17,62.8949
13298,1666.49,65.6119
13299,1549.08,131.351
13300,1660.85,57.1082
13301,1629.69,68.528
13302,1670.98,52.1428
13303,1705.63,40.3608
13304,1726.74,32.7219
13305,1747.52,33.4015
13306,1710.95,35.5576
13307,1763.69,31.9324
13308,1673.87,54.8215
13309,1520.38,163.196
13310,1503.73,136.771
13311,1586.92,131.448
13312,1722.53,50.6498
13313,1713.39,34.0141
13314,1607.8,118.466
13315,1597.04,126.005
13316,1630.62,121.531
13317,1641.43,121.805
13318,1611.49,118.994
13319,1556.75,126.481
13320,1503.66,158.495
13321,1721.08,48.1846
13322,1662.55,45.5497
13323,1726.38,27.267
13324,1673.48,35.2768
13325,1588.66,118.635
13326,1669.34,51.2895
13327,1559.73,120.967
13328,1568.63,124.615
13329,1706.32,51.0053
13330,1616.57,119.978
13331,1646.58,48.4873
13332,1681.61,48.1262
13333,1557.4,127.777
13334,1719.48,44.6396
13335,1582.09,122.24
13336,1662.54,55.8138
13337,1752.05,47.9572
13338,1556.23,106.669
13339,1667.36,56.5314
13340,1546.02,122.173
13341,1593.83,120.959
13342,1741.09,35.8426
13343,1526.2,126.972
13344,1745.93,45.237
13345,1679.64,42.8971
13346,1752.75,25.6995
13347,1600.33,117.661
13348,1724.8,34.093
13349,1793.81,30.7318
13350,1716.97,39.1384
13351,1691.66,34.6689
13352,1747.02,35.595
13353,1794.39,29.7577
13354,1632.02,120.922
13355,1794.22,30.1934
13356,1740.05,27.0513
13357,1696.89,50.8156
13358,1604.22,123.419
13359,1734.01,30.6435
13360,1737.21,39.219
13361,1520.08,120.974
13362,1739.95,34.4544
13363,1700.26,31.5912
13364,1730.71,48.8264
13365,1733.26,33.8936
13366,1674.5,40.6433
13367,1661.14,77.535
13368,1666.02,31.2281
13369,1616.3,119.751
13370,1744.6,30.2783
13371,1753.02,24.0338
13372,1659.4,47.8374
13373,1641.65,68.8874
13374,1500.04,162.672
13375,1660.41,45.1934
13376,1720.32,37.0174
13377,1719.14,25.3106
13378,1766.78,24.7545
13379,1570.33,118.962
13380,1774.3,35.7646
13381,1747.63,30.523
13382,1760.49,33.5986
13383,1607.16,119.471
13384,1710.93,32.3255
13385,1724.23,53.7277
13386,1591.81,124.734
13387,1667.86,61.9993
13388,1630.14,57.7983
13389,1610.75,75.1433
13390,1645.29,77.6503
13391,1543.21,129.302
13392,1560.76,128.132
13393,1751.56,26.2447
13394,1705.31,35.3429
13395,1719.43,28.5408
13396,1723.91,31.7657
13397,1764.97,34.7299
13398,1717.58,44.3331
13399,1580.88,122.359
13400,1608.49,76.5587
13401,1736.24,63.2285
13402,1610.36,67.2201
13403,1672.27,70.355
13404,1625.52,75.7426
13405,1677.75,61.2508
13406,1659.18,63.102
13407,1648.1,72.4329
13408,1668.61,69.5927
13409,1644.33,60.6609
13410,1685.29,63.1425
13411,1711.59,52.0606
13412,1692.1,37.4787
13413,1580.11,119.282
13414,1732.78,39.2869
13415,1660.48,62.2873
13416,1622.44,119.102
13417,1708.05,41.3826
13418,1704.97,57.4542
13419,1515.49,118.889
13420,1692.09,39.9874
13421,1707.48,46.4744
13422,1681.08,50.0153
13423,1721.29,31.3362
13424,1734.15,29.7956
13425,1732.69,31.2009
13426,1756.46,28.261
13427,1696.51,121.482
13428,1731.63,23.5186
13429,1550.92,126.851
13430,1760.12,27.2261
13431,1747.75,25.6148
13432,1720.43,38.3051
13433,1650.21,119.127
13434,1749.86,28.7222
13435,1575.42,128.838
13436,1491,138.175
13437,1538.78,136.578
13438,1732.82,51.7013
13439,1591.82,58.1326
13440,1689.96,60.4256
13441,1697.14,51.9832
13442,1745.68,35.2654
13443,1555.25,117.632
13444,1697.07,36.5701
13445,1613,91.5562
13446,1702.46,36.6355
13447,1692.44,34.0924
13448,1756.91,25.3894
13449,1585.42,116.831
13450,1688.1,48.2454
13451,1498.21,162.359
13452,1714.08,32.9636
13453,1764.4,34.9602
13454,1711.48,50.8744
13455,1605.17,120.264
13456,1695.77,26.0793
13457,1567.65,121.994
13458,1711.7,47.5043
13459,1639.43,62.6415
13460,1497.45,123.859
13461,1605.58,73.9659
13462,1690.84,56.735
13463,1574.43,127.245
13464,1691.49,52.3715
13465,1745.03,52.7636
13466,1694.62,55.9463
13467,1585.24,128.07
13468,1637.66,55.6725
13469,1718.21,50.7777
13470,1684.99,66.0441
13471,1557.15,104.041
13472,1548.25,130.281
13473,1531.61,128.302
13474,1577.83,130.661
13475,1694.5,71.6863
13476,1730.23,51.5018
13477,1742.05,28.0506
13478,1614.5,123.928
13479,1713.15,34.4219
13480,1716.71,53.8883
13481,1609.92,118.798
13482,1747.85,32.0532
13483,1674.2,49.5034
13484,1719.55,54.4453
13485,1716.09,44.2757
13486,1704.48,44.2458
13487,1681.05,50.4225
13488,1670.19,56.5653
13489,1691.71,41.8986
13490,1620.25,120.814
13491,1684.76,49.5084
13492,1715.04,39.5722
13493,1710.62,48.9283
13494,1773.46,42.5823
13495,1716.03,51.361
13496,1679.69,76.8773
13497,1808.77,23.7667
13498,1654.86,39.4938
13499,1804.55,24.8321
13500,1773.95,29.5445
13501,1810.6,24.9081
13502,1710.71,28.2999
13503,1695.79,34.9608
13504,1639.1,121.19
13505,1725.15,34.7692
13506,1683.16,53.109
13507,1566.1,119.635
13508,1780.32,31.2737
13509,1747.89,29.4632
13510,1698.81,119.875
13511,1620.79,118.031
13512,1573.65,117.689
13513,1626.26,69.9526
13514,1639.31,67.8872
13515,1504.34,128.428
13516,1614.29,70.8466
13517,1633.43,71.482
13518,1582.03,76.4786
13519,1647.33,119.747
13520,1636.5,119.947
13521,1730.22,46.1061
13522,1650.74,121.157
13523,1630.7,116.645
13524,1608.76,119.303
13525,1732.98,40.0936
13526,1711.59,33.8452
13527,1735.29,28.9341
13528,1562.2,126.387
13529,1737.43,27.7715
13530,1740.33,26.7214
13531,1548.62,74.848
13532,1575.65,77.1499
13533,1558.48,123.504
13534,1610.04,63.9937
13535,1680.99,65.2417
13536,1559.77,132.709
13537,1663.78,40.8513
13538,1698.19,42.2977
13539,1300.76,192.742
13540,1698,36.0575
13541,1596.65,124.175
13542,1561.75,121.67
13543,1649.02,49.7467
13544,1701.14,32.0674
13545,1579.39,117.718
13546,1572.03,126.941
13547,1627.79,125.056
13548,1701.47,50.4506
13549,1719.92,32.6991
13550,1756.01,30.8699
13551,1620.97,120.422
13552,1749.66,27.9585
13553,1549.66,117.367
13554,1596.91,106.899
13555,1646.2,61.5301
13556,1469.85,165.67
13557,1753.27,38.789
13558,1592.96,80.6836
13559,1690.11,48.8043
13560,1689.81,55.2862
13561,1468.31,164.332
13562,1757.2,31.8431
13563,1762.36,47.3407
13564,1690.14,52.8709
13565,1666.43,119.394
13566,1527.55,163.721
13567,1724.55,52.7412
13568,1522.3,134.017
13569,1668.82,66.7605
13570,1610.43,82.7441
13571,1671.85,71.8983
13572,1672.45,70.3378
13573,1538.37,126.836
13574,1709.91,55.7842
13575,1663.96,56.5818
13576,1722.43,55.2009
13577,1656.8,117.842
13578,1634.82,50.7447
13579,1669.19,52.0217
13580,1540.4,126.525
13581,1663,47.5173
13582,1711.45,36.0609
13583,1686.78,55.5044
13584,1619.93,66.3356
13585,1746.81,42.0885
13586,1426.73,163.645
13587,1654.54,31.3993
13588,1771.45,25.3045
13589,1766.94,34.9495
13590,1652.17,36.6926
13591,1661.41,119.277
13592,1597.56,118.546
13593,1439.86,160.773
13594,1611.84,117.587
13595,1726.03,33.8193
13596,1701.27,34.3753
13597,1709.85,25.739
13598,1686.88,36.8204
13599,1621.35,119.894
13600,1706.3,28.6364
13601,1654.91,118.644
13602,1709.86,30.4605
13603,1709.91,31.8645
13604,1707.68,35.47
13605,1670.12,119.835
13606,1699.34,38.352
13607,1769.92,34.8002
13608,1628.67,45.384
13609,1690.37,45.5189
13610,1581.51,123.109
13611,1521.3,126.371
13612,1722.61,38.2939
13613,1740.1,43.7392
13614,1618.1,122.566
13615,1672.11,61.0747
13616,1693.96,64.0436
13617,1520.88,124.193
13618,1656.91,60.9667
13619,1681.24,66.1466
13620,1641.87,64.0516
13621,1718.07,29.0239
13622,1641.82,118.796
13623,1582.44,135.647
13624,1669.6,74.0108
13625,1701.16,67.8968
13626,1700.94,72.3593
13627,1604.99,60.3638
13628,1713.96,56.072
13629,1629.51,27.7305
13630,1768.07,46.6207
13631,1623.08,119.806
13632,1758.18,46.5185
13633,1631.31,51.2476
13634,1613.67,126.677
13635,1766.29,51.9972
13636,1649.88,120.755
13637,1582.24,123.683
13638,1712.1,53.6961
13639,1625.31,118.825
13640,1750.85,32.9891
13641,1749.9,32.8896
13642,1694.11,38.1912
13643,1756.55,24.1255
13644,1713.73,33.0213
13645,1700.73,54.0837
13646,1588.99,120.621
13647,1733.9,36.2018
13648,1714.88,37.6941
13649,1740.79,40.704
13650,1637.49,51.9954
13651,1548.47,122.534
13652,1710.05,47.8907
13653,1621.57,125.299
13654,1618.94,53.599
13655,1710.34,47.2638
13656,1748.67,46.5132
13657,1720.7,47.1136
13658,1458.26,165.011
13659,1700.71,47.3313
13660,1760.57,49.6263
13661,1678.83,48.0361
13662,1717.42,55.9249
13663,1644.73,118.575
13664,1709.71,47.913
13665,1759.92,30.264
13666,1573.89,122.569
13667,1707.31,35.3066
13668,1767.82,31.2598
13669,1723.16,36.0213
13670,1546.88,120.58
13671,1698.22,41.6464
13672,1631.02,123.006
13673,1703.64,43.5132
13674,1753.95,43.1974
13675,1590.73,118.135
13676,1752.68,35.5983
13677,1636.9,120.33
13678,1614.43,119.052
13679,1762.03,32.6091
13680,1599.17,118.469
13681,1677.09,120.955
13682,1693.62,52.5274
13683,1732.24,25.9949
13684,1679.08,123.601
13685,1718.39,56.511
13686,1585.91,119.174
13687,1712.09,40.8197
13688,1660.63,43.5601
13689,1711.03,41.5219
13690,1676.6,40.9915
13691,1668.6,41.085
13692,1707.96,35.2375
13693,1758.08,26.0795
13694,1689.84,45.9179
13695,1686.16,46.2698
13696,1718.88,47.6572
13697,1723.93,25.9803
13698,1707.69,49.5934
13699,1787.2,30.7346
13700,1770.46,26.8735
13701,1634.59,119.057
13702,1697.63,52.534
13703,1730.75,29.9517
13704,1710.76,27.6567
13705,1497.24,131.683
13706,1531.98,132.197
13707,1633.75,67.9752
13708,1571.32,86.2034
13709,1674.54,72.653
13710,1709.79,73.6944
13711,1593.09,79.3845
13712,1661.4,62.4533
13713,1618.95,72.8569
13714,1702.87,57.9197
13715,1556.25,75.3842
13716,1618.51,77.9316
13717,1539.04,129.975
13718,1579.9,92.0292
13719,1634.54,87.5308
13720,1571.49,86.8124
13721,1664.17,62.8131
13722,1484.31,143.715
13723,1595.91,116.757
13724,1686.79,32.9406
13725,1616.75,119.783
13726,1645.3,120.202
13727,1606.27,120.4
13728,1745,33.8937
13729,1741.8,32.0977
13730,1772.79,28.9393
13731,1611.92,118.165
13732,1751.51,31.6963
13733,1441.4,159.627
13734,1628.75,98.2414
13735,1637.01,119.88
13736,1620.88,59.5163
13737,1677.43,70.9669
13738,1723.88,81.0726
13739,1735.98,44.3314
13740,1661.24,54.1738
13741,1762.56,25.0954
13742,1720.57,49.2768
13743,1561.78,123.781
13744,1698.63,37.7501
13745,1662.38,56.4161
13746,1765.68,56.4398
13747,1587.93,117.827
13748,1724.35,34.3091
13749,1712.14,32.5036
13750,1725.78,31.5617
13751,1612.48,120.221
13752,1745.89,29.3394
13753,1643.38,128.621
13754,1650.91,46.7516
13755,1712.18,43.7422
13756,1726.76,46.1914
13757,1752.16,33.9369
13758,1657.73,32.2832
13759,1456.96,173.858
13760,1508,157.764
13761,1639.86,62.2776
13762,1694.42,51.5404
13763,1755.61,52.2465
13764,1759.54,49.6894
13765,1692.59,37.4874
13766,1522.91,119.982
13767,1693.1,46.854
13768,1743.74,42.2522
13769,1728.89,41.3127
13770,1687.23,44.1148
13771,1403.98,173.132
13772,1519.32,127.371
13773,1664.46,53.6685
13774,1630.73,79.2898
13775,1543.32,68.9024
13776,1633.03,67.8433
13777,1514.73,162.511
13778,1670.27,51.143
13779,1627.65,120.438
13780,1610,117.559
13781,1567.2,134.219
13782,1665.01,56.5886
13783,1697.54,54.6791
13784,1703.1,53.1156
13785,1739.25,52.473
13786,1684.07,48.1896
13787,1701.23,50.0033
13788,1616.47,88.3103
13789,1669.68,58.4658
13790,1709.88,54.7961
13791,1578.55,126.756
13792,1704.12,59.5773
13793,1683.5,60.3876
13794,1577.99,126.444
13795,1717.67,53.3057
13796,1651.52,50.3419
13797,1735.09,47.3953
13798,1603.7,124.808
13799,1603.43,124.847
13800,1727.7,48.0229
13801,1611.21,123.669
13802,1623.52,76.5808
13803,1701.19,46.3894
13804,1688.78,43.6061
13805,1708.6,45.0842
13806,1696.33,46.6632
13807,1535.97,136.202
13808,1640.37,79.2144
13809,1668.44,76.5397
13810,1629.98,76.3823
13811,1610.76,73.3695
13812,1668.12,75.6561
13813,1711.73,68.3025
13814,1797.5,28.7915
13815,1628.74,72.2945
13816,1735.65,66.2675
13817,1695.86,55.2916
13818,1598.3,133.007
13819,1697.92,41.8812
13820,1724.18,45.1112
13821,1754.82,48.9585
13822,1709.21,39.6855
13823,1740.76,44.9931
13824,1518.83,124.642
13825,1609.79,116.341
13826,1742.54,36.9054
13827,1737.17,38.0795
13828,1678.8,43.6922
13829,1756.17,27.1287
13830,1695.77,55.6742
13831,1700.91,43.3823
13832,1673.53,46.1195
13833,1547.53,119.664
13834,1724.97,41.5666
13835,1729.24,43.9015
13836,1655.72,54.4947
13837,1576.01,123.918
13838,1702.3,49.6017
13839,1704.1,50.603
13840,1662.45,62.4839
13841,1645.99,123.273
13842,1677.93,47.0655
13843,1666.13,51.5122
13844,1674.41,52.9009
13845,1712.03,27.4924
13846,1648.8,52.3712
13847,1718.61,52.5251
13848,1677.91,48.1756
13849,1772.54,32.7125
13850,1667.23,125.765
13851,1752.8,26.8019
13852,1623.01,119.116
13853,1682.63,49.8015
13854,1763.39,35.2424
13855,1579.7,118.085
13856,1645.65,52.7513
13857,1660.48,51.4278
13858,1608.59,127.03
13859,1592.89,129.538
13860,1709.09,50.2699
13861,1611.15,126.221
13862,1708.28,40.9391
13863,1728.95,60.2682
13864,1573.46,124.517
13865,1718.28,55.1627
13866,1518.78,131.072
13867,1710.47,27.8714
13868,1516.27,150.067
13869,1633.69,118.718
13870,1637.06,118.31
13871,1774.03,32.8952
13872,1630,117.986
13873,1642.64,69.0718
13874,1594.77,73.2553
13875,1627.54,66.0814
13876,1637.17,69.4201
13877,1631.2,68.2732
13878,1689.67,52.3204
13879,1618.2,83.4476
13880,1355.05,172.864
13881,1707.5,72.3881
13882,1513.21,136.773
13883,1689.98,76.579
13884,1657.25,86.1234
13885,1581.06,125.773
13886,1696.01,57.6473
13887,1622.95,47.6683
13888,1585.4,128.1
13889,1541.32,135.466
13890,1650.56,47.7583
13891,1734.93,37.2659
13892,1657.13,57.6268
13893,1813.03,41.558
13894,1600.29,58.7051
13895,1617.47,54.8358
13896,1706.48,51.1759
13897,1654.7,85.76
13898,1690.26,35.3342
13899,1619.94,118.413
13900,1713.74,32.7105
13901,1704.29,33.1354
13902,1691.34,36.3951
13903,1769.38,29.2157
13904,1614.98,120.208
13905,1760.78,42.0987
13906,1748.46,29.1886
13907,1723.07,36.9694
13908,1771.91,29.2632
13909,1527.52,126.706
13910,1527.13,129.728
13911,1685.85,65.2336
13912,1666.66,55.3471
13913,1650.87,68.9686
13914,1667.14,71.0866
13915,1645.93,75.0995
13916,1531.16,131.944
13917,1561.17,138.539
13918,1636.1,72.1339
13919,1615.61,70.3553
13920,1615.04,78.0512
13921,1593.52,117.793
13922,1759.11,27.8459
